nom,category_id,categorie,prix_initial,prix_optimal,stock,date_expiration,jours_avant_expiration,supermarche,zone
Yaourt à boire Fraise DANUP DELICE DANONE 260Gr,1,Produits Laitiers,1.22,0.83,140,2026-02-26,4,Magik,Gabes
Yaourt aux fruits ACTIVIA Pêche DELICE DANONE 100Gr,1,Produits Laitiers,0.89,0.356,97,2026-02-24,2,Magik,Gabes
Fromage fondu PRESIDENT 8 portions,1,Produits Laitiers,3.7,2.96,71,2026-02-28,6,Magik,Gabes
Fromage fondu PRESIDENT 16 portions,1,Produits Laitiers,6.7,4.556,149,2026-02-26,4,Magik,Gabes
Fromage fondu PRESIDENT 24 portions,1,Produits Laitiers,9.2,8.464,122,2026-03-03,9,Magik,Gabes
Fromage fondu PRESIDENT 48 portions,1,Produits Laitiers,16.5,15.18,30,2026-03-03,9,Magik,Gabes
Fromage Fondu Goûter PRESIDENT 4x23Gr,1,Produits Laitiers,3.5,3.22,132,2026-03-05,11,Magik,Gabes
Fromage Frais Carré PRESIDENT 6 Portions,1,Produits Laitiers,3.5,3.4,53,2026-03-04,10,Magik,Gabes
Fromage Carré DELICE 12 Portions,1,Produits Laitiers,6.7,6.7,129,2026-03-07,13,Magik,Gabes
Fromage Carré DELICE 24 Portions,1,Produits Laitiers,12.1,12.1,135,2026-03-06,12,Magik,Gabes
Fromage fondu à la crème CUISTOT PRESIDENT 4x75Gr,1,Produits Laitiers,11.0,11.0,72,2026-03-06,12,Magik,Gabes
Fromage Frais Carré PRESIDENT 24 Portions,1,Produits Laitiers,11.0,10.12,76,2026-03-03,9,Magik,Gabes
Fromage fondu FROMY PLUS 24 portions,1,Produits Laitiers,9.6,9.6,93,2026-03-07,13,Magik,Gabes
Cuisse de Poulet,4,Viandes et Poissons,10.0,5.0,32,2026-02-25,3,Magik,Gabes
Escalope de Poulet,4,Viandes et Poissons,20.0,17.0,25,2026-02-26,4,Magik,Gabes
Cuisse de dinde,4,Viandes et Poissons,15.0,12.0,40,2026-02-27,5,Magik,Gabes
Poulet pac,4,Viandes et Poissons,9.0,8.5,43,2026-02-24,2,Magik,Gabes
Blanc de Poulet,4,Viandes et Poissons,15.2,13.5,21,2026-02-28,6,Magik,Gabes
Escalope de Dinde,4,Viandes et Poissons,18.0,17.0,37,2026-02-25,3,Magik,Gabes
Steak de dinde,4,Viandes et Poissons,18.0,15.0,9,2026-02-23,1,Magik,Gabes
Ailes de poulet,4,Viandes et Poissons,7.0,6.5,28,2026-02-23,1,Magik,Gabes
Carcasse de poulet,4,Viandes et Poissons,8.0,3.0,21,2026-02-26,4,Magik,Gabes
Foie de poulet,4,Viandes et Poissons,17.0,16.0,37,2026-03-01,7,Magik,Gabes
Plateau 30 oeufs,4,Viandes et Poissons,9.2,9.2,37,2026-03-01,7,Magik,Gabes
Pilon de Poulet,4,Viandes et Poissons,13.0,13.0,14,2026-03-01,7,Magik,Gabes
Crevette Royale Grand Calibre,4,Viandes et Poissons,60.0,48.0,34,2026-02-26,4,Magik,Gabes
Pagre Jaghali,4,Viandes et Poissons,21.0,19.32,15,2026-02-27,5,Magik,Gabes
Daurade semi-élévage moyen calibre,4,Viandes et Poissons,16.0,10.88,48,2026-02-24,2,Magik,Gabes
Seiche noire Soubya Chouabi,4,Viandes et Poissons,33.0,22.44,6,2026-02-24,2,Magik,Gabes
Moules,4,Viandes et Poissons,18.0,16.56,27,2026-02-27,5,Magik,Gabes
Crevette Moyen Calibre,4,Viandes et Poissons,55.0,55.0,7,2026-02-28,6,Magik,Gabes
Saurel Chourou jaune,4,Viandes et Poissons,18.0,14.4,9,2026-02-25,3,Magik,Gabes
Pageot Morjane,4,Viandes et Poissons,20.0,13.6,11,2026-02-24,2,Magik,Gabes
Loup semi-élevage,4,Viandes et Poissons,18.0,16.56,38,2026-02-27,5,Magik,Gabes
Rouget Rouge,4,Viandes et Poissons,32.0,25.6,23,2026-02-25,3,Magik,Gabes
Daurade sauvage moyen calibre,4,Viandes et Poissons,32.0,12.8,19,2026-02-23,1,Magik,Gabes
Merou Blanc Mannani,4,Viandes et Poissons,20.0,20.0,30,2026-03-01,7,Magik,Gabes
Poulpe Karnit,4,Viandes et Poissons,35.0,14.0,27,2026-02-23,1,Magik,Gabes
Bengrins Mila,4,Viandes et Poissons,20.0,20.0,20,2026-03-01,7,Magik,Gabes
Poisson Baliste Far,4,Viandes et Poissons,22.0,20.24,37,2026-02-27,5,Magik,Gabes
Poisson Pataclet Sbares,4,Viandes et Poissons,24.0,19.2,44,2026-02-26,4,Magik,Gabes
